x,y
3.601436941318323193e+01,9.274127468304529387e+00
3.800934397742781101e+01,1.389103313081920454e+01
3.076032430445937749e+01,3.657219249546731277e+00
3.373672576488786490e+01,2.780350463033189889e+00
2.766259672747482057e+01,1.253580005249846074e+01
3.979430375754836291e+01,2.630704242357017719e+00
3.936672566019016273e+01,5.251752281681756784e+00
3.372866465643384970e+01,1.029744444223489452e+01
3.413003143094383063e+01,1.604585957186434797e+01
3.594942266321726265e+01,1.426698238962498877e+01
4.428019462115451432e+01,2.343641250634309614e+00
4.201357901156525543e+01,1.003392432284307034e+01
2.971851814433315297e+01,8.723450766685056479e+00
3.303580654880938283e+01,1.587987472646437226e+01
3.550539762091620588e+01,1.174572369763648361e+01
4.188291554511168613e+01,8.937102575061949494e+00
2.632800631037832062e+01,8.098960603263243740e+00
3.578374815851170609e+01,7.624368610365603871e+00
3.677247573483882093e+01,6.409308603713351538e+00
4.569473352429741908e+01,8.822212771754296412e+00
3.332076796944876662e+01,1.303043872402885306e+01
3.160628983755992039e+01,1.197215604928705979e+01
3.032451160007679647e+01,1.124005364994553702e+01
3.908481358955820895e+01,1.522012100157601466e+01
3.318021910460786472e+01,1.189465430214528752e+01
2.965302636069402809e+01,1.041729103028150583e+01
3.748696251115215716e+01,1.086919085981369548e+01
2.852237641295159776e+01,2.873161076735569530e+00
3.447396427601325541e+01,9.388556671035294343e+00
3.718822727094693903e+01,1.595720587525269707e+01
3.627610312254891056e+01,1.167123353465997582e+01
3.122466741611552266e+01,2.894311232571048720e+00
4.261288114961073603e+01,2.647356435738986491e+00
4.312813643321901225e+01,1.686582727608799814e+01
3.766382141258907978e+01,7.751142242999192078e+00
4.670219873916467179e+01,1.547061974253164252e+01
3.141429261629376768e+01,1.458760841425545784e+01
2.629070456353660745e+01,1.175245581016399221e+01
3.370799765434036033e+01,9.361433161663196501e+00
3.814321166814229258e+01,2.347020048861373809e+01
3.545204113537492674e+01,6.310344565034658793e+00
3.878654449735580556e+01,1.364649917152394387e+01
3.814953008953090574e+01,9.802522293068882675e+00
4.457547298141189174e+01,1.580551776444074363e+01
3.374753828804450961e+01,2.184859271951815884e+01
3.032755472102418892e+01,6.370054942646762086e+00
3.099499987301403081e+01,1.410859282234383905e+01
3.629058992724931443e+01,9.725598334463509076e+00
3.233907361280186166e+01,1.587163882396906800e+01
3.658592043037126729e+01,3.225077664018172641e+00
3.514619837103726496e+01,1.331757409424469962e+01
3.652886402968973556e+01,7.385115503730283137e+00
3.475394084162338260e+01,6.732612016960869639e+00
4.156814586216181340e+01,1.115183251723931690e+01
3.412299106865680187e+01,1.247042970503066428e+01
2.886862911123009923e+01,1.110250735878006267e+01
3.770008928237428592e+01,7.819259404642906475e+00
2.932809113993082661e+01,1.064922421461114865e+01
3.643592795816115881e+01,9.451852486868290271e+00
3.701041285470574138e+01,1.155007689834881113e+01
3.446807481194601763e+01,8.994424867934204926e+00
2.867556273300573721e+01,7.004278629663092559e+00
3.464506908410703545e+01,1.988818528442880051e+01
3.738867709097503678e+01,6.555313843737447854e+00
4.386336503156678646e+01,1.465044534024796619e+01
3.727868983741790032e+01,1.229103961755640739e+00
3.990301279601653306e+01,7.020315305446207965e+00
3.251728262531010216e+01,1.392491897847578386e+01
3.656775391092548233e+01,6.401286100830180459e+00
4.244667139644179343e+01,9.546162979607222709e+00
2.947638003780254579e+01,1.242458285832896792e+01
3.907433009975470384e+01,1.022962856683766830e+01
3.188820982490186751e+01,9.491179177573584980e+00
2.059221990214899733e+01,1.128833714040794867e+01
3.995963580415591565e+01,1.267842878183700606e+01
3.195448191008829397e+01,9.423542947660703106e+00
2.802554718447115789e+01,6.193483135622011915e+00
3.741447512060942415e+01,-2.798560386787423582e+00
3.372416660285624346e+01,5.252743787840784329e+00
3.368921300419393106e+01,1.156512490049613717e+01
3.296472509143340801e+01,8.612310109417977699e+00
3.449692633431720168e+01,1.399204424805481395e+01
2.988220475439078783e+01,1.238282934936226809e+01
2.785042570045925103e+01,1.365265707656917371e+01
3.573476160991560846e+01,4.143526828777056359e+00
3.374546926353641396e+01,8.245905339145444657e+00
3.271240130009545766e+01,1.535826223785271161e+01
3.907550249181018387e+01,5.157215729666935644e+00
